http://www.blog.alinenormoyle.com/weblog/feed/;9 posts
https://blog.juansoto.me/index.xml;1 posts, Disabled
https://medium.com/feed/@paulbiggar;
https://kracekumar.com/index.xml;
https://timenotclocks.com/blog/index.xml;
https://mike-heaton.com/feed;
http://andreaorru.com/feed.xml;1 posts, Disabled
http://vipyne.tumblr.com/rss;
http://haroldtreen.com/feed-tech.xml;
https://medium.com/feed/@myles.dakan/;2 posts
https://jonsjournals.com/rss.xml;
https://andrewyoon.art/feed.xml;6 posts
https://www.recurse.com/blog.rss;
http://taraadiseshan.tumblr.com/tagged/code/rss;1 posts
http://glench.com/rss_feed.xml;3 posts
https://heatherbooker.github.io/blog/feed.xml;
http://blog.jonnew.com/feed.xml;
http://scattered-thoughts.net/rss.xml;
https://stanleyzhengnyc.github.io/blog/index.xml;
http://margorkulkarni.com/feed.xml;4 posts, Disabled
https://strugee.net/blog/category/blaggregator/index.rss;
http://rubychilds.wordpress.com/;0 posts, Disabled
http://rubychilds.wordpress.com/feed/;Disabled
https://jasonaowen.net/blog/feeds/all.atom.xml;
https://chungjsm.wordpress.com/feed/atom/;
http://ant6n.ca/feeds/all.atom.xml;6 posts
http://gwendolyn.io/rss/;
https://medium.com/feed/@abdulnimeri/;5 posts
https://minireference.com/blog/feed/;
http://digitalfreepen.com/feed.xml;
https://jootse84.github.io/feed.xml;
http://sabelo.io/feed.xml;
https://ryanriddle.github.io/rss.xml;9 posts
http://journal.xianny.com/feed.xml;Disabled
https://zormit.github.io/feed.xml;3 posts
http://gemiam.in/feed;
https://burntpizza.github.io/feed.xml;2 posts
https://medium.com/feed/@jochasinga;
https://aac.github.io/rc-blog/index.xml;
http://www.bzarg.com/feed/;
https://stefan-lesser.com/index.xml;
https://carld.github.io/feed.xml;
http://nelhagedebugsshit.tumblr.com/rss;
https://blog.nelhage.com/atom.xml;
https://accidentallyquadratic.tumblr.com/rss;
http://blog.veitheller.de/feed.rss;
http://blog.wesleyac.com/feed.xml;
https://notebook.wesleyac.com/atom.xml;
https://medium.com/feed/@carohadad;
https://fineshambles.com/feed/;
http://hclarke.ca/feeds/all.rss.xml;
https://medium.com/feed/@atroche;Disabled
http://abecedarius.tumblr.com/rss;
https://alok.github.io/feed.xml;
https://chrisbobbe.github.io/feed.xml;1 posts
https://raphlinus.github.io/feed.xml;
https://nicoleorchard.com/feed.xml;4 posts
https://blog.jabid.in/feed.xml;
https://al3x.net/atom.xml;Disabled
https://indradhanush.github.io/feed.xml;
http://bckly.com/feed.xml;
https://routley.io/posts/index.xml;
https://abehmiel.net/feed/;
https://eqfdatadiary.com/feed/;
http://www.cipht.net/atom.xml;
https://mnoronha.com/blog/index.xml;1 posts
https://frenata.me/blog/index.xml;
https://fullyfaithful.eu/rss.xml;
https://parkerhiggins.net/tag/programming/feed/;
http://aftaberski.github.io/feed.xml;7 posts
https://www.vrk.dev/tag/rc/feed/;
https://vrk.github.io/plantsim/feed.xml;5 posts
https://aos.github.io/index.xml;
http://schuessler.org/feed.xml;5 posts
https://cternus.net/index.xml;8 posts
http://www.nikhithnaidu.com/feed;2 posts
https://norasandler.com/feed.xml;
https://nathanshane.me/blog/rss.xml;6 posts
https://medium.com/feed/@kimberly_mc;
https://peterlyons.com/problog/feed;
https://www.nuclearcarrot.co.uk/rss.xml;5 posts
https://jb-rubinovitz.ghost.io/rss/;
https://jaredmcdonald.github.io/feed.xml;1 posts
https://blog.gtank.cc/rss/;
https://www.valent.io/feed/;7 posts
https://push.cx/feed;
https://karthikbalakrishnan.com/feed.xml;3 posts
https://omarish.com/feed.xml;
https://contrepoint.github.io/feed.xml;7 posts
http://www.thomasboyt.com/rss.xml;Disabled
http://danluu.com/atom.xml;
http://qqrs.github.io/atom.xml;
http://geoffreylitt.com/feed.xml;
http://alliejon.es/atom.xml;
http://blog.bonnieeisenman.com/feed.xml;
http://ldirer.com/feed.xml;3 posts
https://modocache.io/feed;
https://dev.to/feed/bellmar;
https://medium.com/feed/@bellmar;
http://chuckha.com/atom.xml;Disabled
https://NQNStudios.github.io/feed.xml;
http://www.mayer.cool/atom.xml;3 posts
https://blog.sophaskins.net/index.xml;9 posts
https://blog.pizzabox.computer/index.xml;
http://dpb.bitbucket.org/feeds/all.rss.xml;Disabled
http://www.nbertagnolli.com/feed.xml;
http://blog.sory.biz/index.xml;
https://mrcoles.com/feeds/latest/;
http://blog.rb.cm/feed;5 posts
http://medium.com/feed/@ricburton;
https://lydiolectal.github.io/feed.xml;6 posts
http://www.thomasweng.com/feed.xml;
https://idea.popcount.org/rss.xml;
http://danielmendel.github.io/atom.xml;7 posts
https://blog.benjojo.co.uk/rss.xml;
http://bits.ashleyblewer.com/feed.xml;
https://emanuelgeromin.com/blog/rss.xml;3 posts
https://scott.mn/posts.atom;
http://mkcor.github.io/feed.xml;
https://www.adampalay.com/feed.xml;
https://dan-f.me/rss;3 posts
http://nerdneha.tumblr.com/rss;
https://sarahwelzgeselowitz.github.io/feed.xml;5 posts
https://recurse.henrystanley.com/index.xml;
https://alangou.com/rss.xml;
https://bdon.org/feed.xml;1 posts
http://nicolashahn.github.io/feed.xml;6 posts
http://www.squidarth.com/feed.xml;
https://s3.amazonaws.com/revue/accounts/rss_feeds/000/111/584/original/rss_feed_111584.xml?1615068093;4 posts
https://medium.com/feed/@bdettmer;4 posts
http://www.dave-cohen.com/index.xml;
https://medium.com/feed/@azilnik;9 posts
http://www.residentmar.io/feed;
https://connorwstein.github.io/feed;
http://santialbo.com/atom.xml;2 posts
https://crawshaw.io/atom.xml;
https://medium.com/feed/@bronze_by_gold;3 posts
https://kwj2104.github.io/feed.xml;5 posts
https://ops101.org/index.rdf;
http://blog.studiogel.com/rss;1 posts
http://eladbogo.com/feed.xml;1 posts
http://cs.mcgill.ca/~abeaul10/feed.xml;4 posts
https://jenbuilds.com/feed/;4 posts
http://ncollins.github.io/atom.xml;4 posts
https://kaomorphism.com/feed.xml;
https://medium.com/feed/@scientiffic;
https://leema.org/feed/atom/;5 posts
https://clarete.li/blog/rss.xml;2 posts
http://fewf.github.io/feed.xml;7 posts
https://charlietran.com/feed.xml;2 posts
http://debamitro.github.io/blog/index.xml;
http://jmsdnns.com/feed/;Disabled
http://blog.leahhanson.us/index.xml;Disabled
https://blog.dbalan.in/atom.xml;
http://e-nas.tumblr.com/rss;7 posts
https://write.danilocampos.com/feed;
http://maxlikely.tumblr.com/rss;
https://aaronstrick.com/rss.xml;8 posts
https://blog.rowan.earth/rss.xml;4 posts
https://ponyta.github.io/feed.xml;9 posts
http://blog.kitay.co/feed;9 posts
https://cozy.computer/feed.xml;5 posts
http://rsnous.com/atom.xml;7 posts, Disabled
http://rsnous.com/atom.xml;5 posts, Disabled
https://write.as/thwidge/feed/;9 posts
http://edgemon.org/feeds/all.atom.xml;5 posts
http://blog.wylie.su/feed.xml;9 posts
https://michellemho.github.io/feed/done.xml;
https://medium.com/feed/@michellemho;
http://blog.sashalaundy.com/atom.xml;
https://nayak.io/posts/index.xml;
http://noahzgordon.com/blog/feed.xml;5 posts
https://jamala.github.io/feed.xml;1 posts
http://www.cmyr.net/feed.xml;6 posts
http://optimistictypes.com/feed.xml;
https://tech.michaelaltfield.net/feed/;
https://www.xuuso.com/feed.xml;
https://jeffro.xyz/feed/;2 posts
https://benhmayer.com/rss.xml;1 posts
https://meltware.com/feed.xml;3 posts
https://blog.michelletorres.mx/feed;
https://gs0510.github.io/feed.xml;
https://www.roborooter.com/feed;
http://rileynwong.com/blog?format=rss;
https://thewitchofendor.com/feed/;
https://aless.co/rss.xml;
https://resevoir.net/rss.xml;
http://charstiles.com/feed/;
https://kaviraj.me/feed.xml;9 posts
https://ngoldbaum.github.io/index.xml;
https://awarm.space/atom.xml;
https://tomlisankie.com/blog/feed.xml;
https://www.stevegattuso.me/feed.xml;
https://shapr.github.io/feed.rss;
http://fetchrss.com/rss/5d3df59d8a93f8090c8b45675d3df5798a93f8580b8b4567.xml;4 posts
https://minor.gripe/feed.xml;
https://theleo.zone/index.xml;
https://evanercolano.com/index.xml;4 posts
https://maxpowerwastaken.gitlab.io/model-idiot/index.xml;9 posts
https://www.bryanbraun.com/rss.xml;
http://gigawhitlocks.com/feed;Disabled
http://convexfunction.com/atom.xml;5 posts
https://programmingmetaphors.code.blog/feed/;1 posts
https://chatha-sphere.github.io/feed.xml;3 posts
http://feeds.feedburner.com/laurensperber;
https://kofi.sexy/feed.xml;
http://xysun.github.io/rss.xml;
http://blog.drennuz.com/feed/;Disabled
https://eveahe.online/rss/;
https://www.simonmweber.com/atom.xml;
https://www.ryanprior.com/posts/index.xml;6 posts
https://donnywinston.com/index.xml;
http://unschooled.org/atom.xml;
http://www.codelearningdoing.com/feed/;
https://mclare.blog/rss.xml;
http://hypotext.tumblr.com/rss;Disabled
https://emmasmith.me/rc-rss.xml;1 posts
https://medium.com/feed/@nataliie;2 posts
https://medium.com/feed/@YANAnirvana;7 posts
http://ninja-apprentice.tumblr.com/rss;Disabled
https://doronrasis.com/feed.xml;3 posts
https://micro.quietmisdreavus.net/feed.xml;
https://quietmisdreavus.net/feed.xml;
https://notes.neeasade.net/rss.xml;
http://alyssafrazee.com/feeds/all.rss.xml;Disabled
https://george.mand.is/feed.xml;
http://amontalenti.com/feed;
https://mmcloughlin.com/feed.xml;3 posts
https://dylnuge.com/post/index.xml;8 posts
http://organicdonut.com/?tag=blaggregator&feed=rss2;
https://miles.land/tags/blag/index.xml;5 posts
http://buchok.com/rss;
https://bytes.zone/posts/index.xml;
http://lindzey.github.io/feeds/posts.atom.xml;
https://capnfabs.net/xpub/rc/index.xml;
http://www.matthewisabel.com/feed.xml;8 posts
http://javascriptandjava.wordpress.com/tag/hacker-school/feed/;4 posts
http://thefatalistmarksman.com/feed/;
https://orib.dev/feed.rss;6 posts
https://probablydance.com/feed/;
https://nthomas.org/rss.xml;
https://www.chronicpizza.net/index.xml;
http://tumblebolt.com/rss.xml;3 posts
http://maclanewilkison.com/rss/;Disabled
https://amedee.me/index.xml;
http://spacemanaki.com/atom.xml;Disabled
http://nnjas.net/atom.xml;1 posts, Disabled
http://skien.cc/atom.xml;
https://augustocorvalan.github.io/augustocorvalan-feed.xml;2 posts
https://www.peterstefek.me/feeds/all.atom.xml;
https://jesseevers.com/feed.xml;
https://medium.com/feed/@ksspiers;1 posts
https://g-w1.github.io/blog/feed.xml;4 posts
https://notes.rolandcrosby.com/index.xml;
http://sarabee.github.io/blog/atom.xml;4 posts
http://blog.nullspace.io/feed.xml;
http://amandinemlee.com/rss.xml;
https://captnemo.in/atom.xml;
https://farberbrodsky.com/api/rss;1 posts
http://fezrev.com/feed/atom/;2 posts, Disabled
http://fezrev.com/feed/;2 posts, Disabled
http://fezrev.com/feed/atom/;2 posts, Disabled
http://jamesporter.me/feeds/rss.xml;
http://podsnap.com/feed/all.atom.xml;
https://dmiller.dev/blog?format=rss;7 posts
http://composition.al/atom.xml;
https://vinayak.io/feed/rss.xml;
https://www.melanieimfeld.com/blog?format=rss;4 posts
https://dkmccandless.github.io/feed.xml;4 posts
https://garden.literally.fyi/feed.xml;1 posts
https://www.patrickweaver.net/rss;9 posts
https://learning.tarokuriyama.com/feeds/posts/default;
https://tkuriyama.github.io/feed.xml;
http://payments.posthaven.com/posts.atom;
https://blog.fabrefact.ca/index.xml;
https://thomasbroadley.com/blog/rss.xml;
https://anniebartblog.netlify.app/index.xml;5 posts
https://keminglabs.com/blog/feed.xml;
https://dmccrevan.github.io/atom.xml;
https://vishnubharathi.codes/atom.xml;
http://blog.melchua.com/tag/hackerschool/feed;
https://medium.com/feed/@sophiwriter;3 posts
https://imranmalek.com/feeds/all.atom.xml;3 posts
https://jemma.dev/blog/published.xml;
https://www.youtube.com/feeds/videos.xml?channel_id=UCzgkOWKcwy0uhYilE6bd1Lg;
https://www.lelandpaul.com/index.xml;4 posts
https://thevaluable.dev/index.xml;
https://www.youtube.com/feeds/videos.xml?channel_id=UCoJtk2M8bme9KXTe6F3K-Yg;
https://kellyfoulk.herokuapp.com/rss;9 posts
https://mikkel.ca/atom.xml;
https://poniesandlight.co.uk/reflect/feed.xml;
https://www.leonlinsx.com/feed.xml;
https://dev.to/feed/emilybonar;2 posts
https://onestepcode.com/feed/;
https://flamanda.com/index.xml;6 posts
https://petermalmgren.com/index.xml;
https://notes.shaunagm.net/rss;
https://laurenar.net/posts/index.xml;2 posts
http://sangarshanan.com/feed.xml;
https://jaked.org/blog/rss.xml;3 posts
https://cdn.feedcontrol.net/553/1374-HCsrppK0hbqrR.xml;6 posts
https://medium.com/feed/@anissahabbas;1 posts
https://esoteric.codes/rss;
https://mnopqr1.github.io/feed.xml;9 posts
https://linnali.com/index.xml;6 posts
https://seanchen.substack.com/feed;0 posts
https://github.com/seanchen1991/blog/releases.atom;1 posts
https://just-be.dev/feed;6 posts
https://blog.rickypai.com/index.xml;3 posts
https://archvile.net/feed.xml;2 posts
http://www.daniellesucher.com/feed.xml;
http://blog.travisthieman.com/?feed=rss;4 posts, Disabled
http://adampash.com/feed.xml;9 posts, Disabled
http://mariapacana.tumblr.com/rss;Disabled
http://punkrockpolly.wordpress.com/feed/;
http://emilysommer.com/blog/category/code/feed/;
http://rupsshankar.tumblr.com/;0 posts, Disabled
http://rupsshankar.tumblr.com/rss;
http://blog.lazerwalker.com/atom.xml;
http://www.tumblr.com/dashboard;0 posts, Disabled
http://www.tumblr.com/blog/lesliebklein;0 posts, Disabled
http://www.tumblr.com/blog/lesliebklein/rss;0 posts, Disabled
http://tumblr.com/blog/lesliebklein/rss;0 posts, Disabled
http://lesliebklein.tumblr.com/rss;
http://www.metafilter.com/user/98835/postsrss;
https://www.harihareswara.net/rss.xml;
http://jtfmumm.com/blog/feed/;2 posts, Disabled
http://www.organizingsound.com/feed;
http://jdevuyst.blogspot.com//feeds/posts/default;
http://blackfemalecoders.tumblr.com/rss;
http://davemckenna.tumblr.com/rss;
http://ljungblad.nu/rss;
http://hs.ljungblad.nu/rss;
http://www.instamatique.com/blog/category/code/atom.xml;
http://instamatique.com/hackerschool/atom.xml;
http://andrewkelley.me/rss.xml;
http://genesisdaw.org/rss.xml;
https://jvns.ca/categories/rc-2020/atom.xml;
http://www.jvns.ca/atom.xml;
http://luatime.org/feed/atom;3 posts, Disabled
http://alpaastero.wordpress.com/feed/;9 posts
http://blog.filippo.io/rss/;
http://spurekar.wordpress.com/feed/;
http://spurekar.wordpress.com/;0 posts, Disabled
http://phsteve.tumblr.com/rss;5 posts
http://liamgriffiths.github.io/feed.xml;3 posts, Disabled
http://gideond.com/blog/feed.xml;Disabled
https://kate.io/feed.xml;8 posts
http://astrosilverio.tumblr.com/rss;
http://lyndseyjane.com/feeds/rss.xml;
http://annascodejournal.wordpress.com/?feed=rss;
http://foobarmustache.tumblr.com/rss;Disabled
http://www.marginalias.com/blog/feed;4 posts, Disabled
http://ballingt.com/blog/index.xml;
https://medium.com/feed/@ptn;3 posts
http://www.erranderr.com/blog/feeds/all.atom.xml;
http://lord.io/feed.xml;
http://madhuvishy.in/categories/hackerschool.xml;
http://blog.jfo.click/feed.xml;
http://geodesygina.com/feeds/all.atom.xml;
http://rose.github.io/rss.xml;
http://www.mavant.com/feeds/all.atom.xml;6 posts, Disabled
http://mavant.com/rss.xml;Disabled
http://davidad.github.io/atom.xml;
http://www.somerandomidiot.com/atom.xml;Disabled
https://somerandomidiot.com/atom.xml;
http://adwhit.github.io/atom.xml;2 posts, Disabled
https://rileyjshaw.com/blog-internal.xml;
http://mathamy.com/feeds/all.atom.xml;
http://www.litacho.com/feeds/all.atom.xml;
http://litacho.github.io/feeds/all.atom.xml;Disabled
http://litacho.weebly.com/1/feed;4 posts
http://www.rule146.com/feed.xml;
http://blog.zdsmith.com/feed/atom.xml;9 posts, Disabled
https://thoughtstreams.io/zdsmith/hacker-school-journal.atom;
http://www.andreas-dewes.de/en/feed/;8 posts, Disabled
http://andreecmonette.github.io/feeds/all.atom.xml;4 posts
http://blog.mirkoklukas.com/feed/;
https://wismer.github.io;0 posts, Disabled
http://lankstrosity.us/new.rss;0 posts, Disabled
http://lankstrosity.us/rss/new.rss;0 posts, Disabled
http://lankstrosity.us/rss;1 posts, Disabled
http://wismer.github.io/feed.xml;
http://blog.jdotjdot.com/rss/;Disabled
http://blog.jdotjdot.com/feeds/all.atom.xml;
http://sahatyalkabov.com/feed;
http://bruslim.github.io/atom.xml;
https://max.computer/index.xml;
https://samertm.com/atom.xml;Disabled
http://www.rntz.net/blog/atom.xml;
http://www.subsymbol.org;0 posts, Disabled
http://www.subsymbol.org/feeds/posts/default;Disabled
http://subsymbol.org/rss.xml;
http://wanderinginny.tumblr.com/rss/;8 posts
http://macroscopicentric.net/feed.xml;9 posts
https://punchagan.muse-amuse.in/tags/blag.xml;
http://somethingdoneright.net/feed.xml;
http://blog.dariajung.com/atom.xml;
https://medium.com/feed/@kylebeyer;
http://lauraskelton.github.io/atom.xml;
http://www.holdonwhat.com/feeds/posts/default;2 posts
http://www.holdonwhat.com/feeds/posts/default;2 posts
https://mlauter.github.io/feed;6 posts
http://codexjourneys.com/feed/;
http://cowpig.github.io/feed.xml;3 posts
http://maiamcc.github.io/testsite/atom.xml;
http://maiamcc.github.io/atom.xml;
http://bash.sh/feed/;5 posts
http://nsfinkelstein.gitlab.io/feed.xml;1 posts
http://westleyargentum.github.io/atom.xml;
http://blog.pault.ag/rss;
http://devlog.suren.in/rss;7 posts, Disabled
https://draft.li/blog/atom.xml;
http://blog.tozt.net/rss.xml;7 posts
http://9.svbtle.com/feed;4 posts
http://scarylettuce.wordpress.com/feed/;7 posts
http://ursooperduper.github.io/feed.xml;Disabled
http://carlosd.ghost.io/rss/;
http://trillioneyescoding.wordpress.com/feed/;
https://cdosborn.com/rss.xml;8 posts
http://joeschwartz.com/?feed=rss2;
http://hero764.github.io/bloggd/feed.xml;2 posts, Disabled
http://adiaz.uy/feed.xml;2 posts, Disabled
http://lmontopo.github.io/feeds/feed.xml;
http://lmontopo.github.io;0 posts, Disabled
http://lmontopo.github.io/;0 posts, Disabled
http://www.schwertly.com/feed/;
http://lumberj.github.io/feed.xml;1 posts
https://medium.com/feed/@margo73465;2 posts
http://www.zephyrizing.net/atom.xml;
http://www.greghendershott.com/feeds/all.atom.xml;
http://flowerhack.dreamwidth.org/data/rss;
http://mtford.co.uk/feed.xml;2 posts
http://literateinfrastructure.org/atom.xml;Disabled
http://ops.tokyo/atom.xml;Disabled
http://blog.chaselambda.com/feed.xml;
http://codingagainstchaos.com/feed.xml;3 posts
http://robmoore.github.io/feed.xml;2 posts
https://renschler.github.io/feed.xml;7 posts
http://zachallaun.com/atom.xml;2 posts, Disabled
http://blog.zachallaun.com/feed;6 posts, Disabled
http://programmingforwitches.tumblr.com/rss;8 posts
http://explique.me/feed.xml;
https://whereat.io/rss;3 posts, Disabled
http://akaptur.com/atom.xml;
