https://ngildea.blogspot.com/2014/11/implementing-dual-contouring.html	1	[543772157428367364]	https://ngildea.blogspot.com/2014/11/implementing-dual-contouring.html	https://ngildea.blogspot.com/feeds/posts/default
https://icculus.org/finger/flibitijibibo	2	[705879034470334527 705909325113327658]	https://icculus.org/finger/flibitijibibo	https://icculus.org/finger/flibitijibibo?rss=1	https://icculus.org/fingerdigest.rdf
http://www.moserware.com/2009/09/stick-figure-guide-to-advanced.html	1	[486922499565551616]	http://www.moserware.com/2009/09/stick-figure-guide-to-advanced.html	http://feeds.feedburner.com/Moserware
https://www.w3.org/TR/wai-aria-practices-1.2/	1	[910988775948161074]	https://www.w3.org/TR/wai-aria-practices-1.2/	https://www.w3.org/WAI/feed.xml
https://magcius.github.io/xplain/article/x-basics.html	1	[735996844798115882]	https://magcius.github.io/xplain/article/x-basics.html	https://magcius.github.io/xplain/article/feed.xml
http://www.humus.name/index.php?page=3D&ID=91	1	[527138089219391488]	http://www.humus.name/index.php?page=3D&ID=91	http://www.humus.name/rss.xml
https://xiph.org/video/vid1.shtml	1	[475875402900963348]	https://xiph.org/video/vid1.shtml	https://xiph.org/video/atom-feed.xml
https://erkaman.github.io/articles.html	1	[512698844073426946]	https://erkaman.github.io/articles.html	https://erkaman.github.io/rss.xml
https://blog.stephencleary.com/2012/02/async-and-await.html	1	[343737562130677761]	https://blog.stephencleary.com/2012/02/async-and-await.html	https://feeds.feedburner.com/NitoPrograms
https://catonmat.net/ldd-arbitrary-code-execution	1	[848088762970144788]	https://catonmat.net/ldd-arbitrary-code-execution	https://catonmat.net/feed
https://www.npcglib.org/index.php	2	[690178410085089290]	https://www.npcglib.org/index.php	https://www.npcglib.org/rss/latest.xml	https://www.npcglib.org/rss/bibtex.xml
https://eheitzresearch.wordpress.com/722-2/	1	[682970508974751803]	https://eheitzresearch.wordpress.com/722-2/	https://eheitzresearch.wordpress.com/feed/
https://www.xtof.info/blog/?p=837	1	[699481988456906792]	https://www.xtof.info/blog/?p=837	https://www.xtof.info/feed.xml
https://wbenny.github.io/2018/11/04/wow64-internals.html	1	[509401220570677279]	https://wbenny.github.io/2018/11/04/wow64-internals.html	https://wbenny.github.io/feed.xml
https://www.redblobgames.com/articles/visibility/	1	[450047541036449802]	https://www.redblobgames.com/articles/visibility/	https://simblob.blogspot.com/feeds/posts/default
https://monkeywritescode.blogspot.com/p/c-exceptions-under-hood.html	1	[875504175587418213]	https://monkeywritescode.blogspot.com/p/c-exceptions-under-hood.html	https://monkeywritescode.blogspot.com/feeds/posts/default
http://www.humus.name/index.php?page=3D&ID=69	1	[527138089219391488]	http://www.humus.name/index.php?page=3D&ID=69	http://www.humus.name/rss.xml
https://sillycross.github.io/2022/11/22/2022-11-22/	1	[1044752842902224926]	https://sillycross.github.io/2022/11/22/2022-11-22/	https://sillycross.github.io/atom.xml
